release_date,title,production_budget,domestic_gross_tn,worldwide_gross,domestic_gross_bom,foreign_gross,rating_tmdb,release_month,profit,roi,movie_id,primary_title,runtime_minutes,genres,rating_imdb,numvotes,original_title,rating,critic_score,id,studio,year
2012-01-20,Coriolanus,10000000.0,749641.0,2179623.0,757000.0,315000,6.0,Jan,-7820377.0,-0.7820377,tt1372686,Coriolanus,123.0,"drama, thriller, war",6.1,29654.0,Coriolanus,6.05,,99,Wein.,2012
2012-01-20,Coriolanus,10000000.0,749641.0,2179623.0,757000.0,315000,6.0,Jan,-7820377.0,-0.7820377,tt3313066,Coriolanus,192.0,"drama, history, war",8.7,1347.0,Coriolanus,7.35,,99,Wein.,2012
2012-01-20,Coriolanus,10000000.0,749641.0,2179623.0,757000.0,315000,6.0,Jan,-7820377.0,-0.7820377,tt9151404,Coriolanus,,drama,,,Coriolanus,6.0,,99,Wein.,2012
2010-10-29,Welcome to the Rileys,10000000.0,152857.0,355919.0,159000.0,158000,6.5,Oct,-9644081.0,-0.9644081,tt1183923,Welcome to the Rileys,110.0,drama,7.0,22210.0,Welcome to the Rileys,6.75,,12,Gold.,2010
2012-06-01,High School,10000000.0,139034.0,248133.0,139000.0,,5.8,Jun,-9751867.0,-0.9751867,tt1247667,High School,99.0,comedy,5.8,7060.0,High School,5.8,,15,Anch.,2012
2015-07-10,Strangerland,10000000.0,17472.0,161097.0,17500.0,,5.2,Jul,-9838903.0,-0.9838903,tt2325977,Strangerland,112.0,"drama, mystery, thriller",5.2,7999.0,Strangerland,5.2,,27,Alc,2015
2010-10-08,It's a Wonderful Afterlife,10000000.0,0.0,1642939.0,,1300000,4.6,Oct,-8357061.0,-0.8357061,tt1319716,It's a Wonderful Afterlife,100.0,"comedy, drama, fantasy",5.4,1361.0,Hai Marjawaan!,5.0,,36,UTV,2010
2017-09-22,Friend Request,9900000.0,3759078.0,11310835.0,3800000.0,,5.5,Sep,1410835.0,0.14250858585858586,tt2277308,Friend Request,91.0,thriller,4.0,116.0,Friend Request,4.75,,48,ENTMP,2017
2017-09-22,Friend Request,9900000.0,3759078.0,11310835.0,3800000.0,,5.5,Sep,1410835.0,0.14250858585858586,tt3352390,Friend Request,92.0,"horror, thriller",5.3,21704.0,Friend Request,5.4,,48,ENTMP,2017
2017-09-22,Friend Request,9900000.0,3759078.0,11310835.0,3800000.0,,5.5,Sep,1410835.0,0.14250858585858586,tt4859526,Friend Request,106.0,horror,4.9,14.0,Friend Request,5.2,,48,ENTMP,2017
2012-12-19,Amour,9700000.0,6738954.0,36787044.0,6700000.0,13100000,7.7,Dec,27087044.0,2.792478762886598,tt1602620,Amour,127.0,"drama, romance",7.9,84960.0,Amour,7.800000000000001,,51,SPC,2012
2016-12-21,Dangal,9500000.0,12391761.0,294654618.0,12400000.0,290500000,8.1,Dec,285154618.0,30.01627557894737,tt5074352,Dangal,161.0,"action, biography, drama",8.5,123638.0,दंगल,8.3,,56,UTV,2016
2016-12-21,Dangal,9500000.0,12391761.0,294654618.0,12400000.0,290500000,8.1,Dec,285154618.0,30.01627557894737,tt5911540,Dangal,,action,4.1,20.0,दंगल,6.1,,56,UTV,2016
2010-03-19,The Runaways,9500000.0,3573673.0,5278632.0,3600000.0,1100000,6.4,Mar,-4221368.0,-0.4443545263157895,tt1017451,The Runaways,106.0,"biography, drama, music",6.6,43792.0,The Runaways,6.5,,57,App.,2010
2010-03-19,The Runaways,9500000.0,3573673.0,5278632.0,3600000.0,1100000,6.4,Mar,-4221368.0,-0.4443545263157895,tt6168914,The Runaways,108.0,adventure,9.2,47.0,The Runaways,7.8,,57,App.,2010
2011-11-11,Melancholia,9400000.0,3030848.0,21817298.0,3000000.0,12900000,7.1,Nov,12417298.0,1.3209891489361703,tt1527186,Melancholia,135.0,"drama, sci-fi",7.2,153434.0,Melancholia,7.15,,62,Magn.,2011
2011-11-11,Melancholia,9400000.0,3030848.0,21817298.0,3000000.0,12900000,7.1,Nov,12417298.0,1.3209891489361703,tt5797456,Melancholia,75.0,"drama, mystery, romance",3.3,26.0,Melancholia,5.199999999999999,,62,Magn.,2011
2011-11-11,Melancholia,9400000.0,3030848.0,21817298.0,3000000.0,12900000,7.1,Nov,12417298.0,1.3209891489361703,tt7592248,Melancholia,,documentary,,,Melancholia,7.1,,62,Magn.,2011
2012-11-13,Jab Tak Hai Jaan,9200000.0,3047539.0,5806666.0,3000000.0,,6.9,Nov,-3393334.0,-0.36884065217391304,tt2176013,Jab Tak Hai Jaan,176.0,"drama, romance",6.8,48364.0,जब तक है जान,6.85,,64,Yash,2012
2010-05-21,Kites,9200000.0,1685269.0,17155193.0,1600000.0,1300000,5.8,May,7955193.0,0.8646948913043478,tt1198101,Kites,123.0,"action, drama, romance",6.1,11353.0,Kites,5.949999999999999,,66,Relbig.,2010
2014-07-18,The Purge: Anarchy,9000000.0,71562550.0,111534881.0,72000000.0,40000000,6.6,Jul,102534881.0,11.392764555555555,tt2975578,The Purge: Anarchy,103.0,"action, horror, sci-fi",6.5,126203.0,The Purge: Anarchy,6.55,,71,Uni.,2014
2016-10-21,Ouija: Origin of Evil,9000000.0,35144505.0,81831866.0,35100000.0,46600000,6.0,Oct,72831866.0,8.092429555555556,tt4361050,Ouija: Origin of Evil,99.0,"drama, horror, mystery",6.1,47099.0,Ouija: Origin of Evil,6.05,,75,Uni.,2016
2015-01-30,Black or White,9000000.0,21571189.0,21971021.0,21600000.0,,6.8,Jan,12971021.0,1.4412245555555556,tt2883434,Black or White,121.0,drama,6.6,10659.0,Black or White,6.699999999999999,,80,Rela.,2015
2015-01-30,Black or White,9000000.0,21571189.0,21971021.0,21600000.0,,6.8,Jan,12971021.0,1.4412245555555556,tt6270540,Black or White,135.0,"action, drama, thriller",,,Black or White,6.8,,80,Rela.,2015
2016-11-18,The Edge of Seventeen,9000000.0,14431633.0,19096003.0,14400000.0,4400000,7.2,Nov,10096003.0,1.1217781111111111,tt1878870,The Edge of Seventeen,104.0,"comedy, drama",7.3,87602.0,The Edge of Seventeen,7.833333333333333,9.0,86,STX,2016
2016-12-02,Jackie,9000000.0,13960394.0,36588512.0,14000000.0,,6.4,Dec,27588512.0,3.0653902222222222,tt1619029,Jackie,100.0,"biography, drama, history",6.7,66008.0,Jackie,6.550000000000001,,87,FoxS,2016
2016-12-02,Jackie,9000000.0,13960394.0,36588512.0,14000000.0,,6.4,Dec,27588512.0,3.0653902222222222,tt1757772,Jackie,126.0,action,7.1,1338.0,Jackie,6.75,,87,FoxS,2016
2016-12-02,Jackie,9000000.0,13960394.0,36588512.0,14000000.0,,6.4,Dec,27588512.0,3.0653902222222222,tt2108546,Jackie,100.0,"comedy, drama",6.8,1952.0,Jackie,6.6,,87,FoxS,2016
2016-12-02,Jackie,9000000.0,13960394.0,36588512.0,14000000.0,,6.4,Dec,27588512.0,3.0653902222222222,tt2180419,Jackie,108.0,"comedy, drama, romance",,,Jackie,6.4,,87,FoxS,2016
2016-11-04,Loving,9000000.0,7710234.0,12898064.0,7800000.0,5200000,6.7,Nov,3898064.0,0.43311822222222224,tt2495212,Loving,105.0,"drama, romance",7.1,257.0,Loving,6.9,,92,Focus,2016
2016-11-04,Loving,9000000.0,7710234.0,12898064.0,7800000.0,5200000,6.7,Nov,3898064.0,0.43311822222222224,tt4669986,Loving,123.0,"biography, drama, romance",7.0,28079.0,Loving,6.85,,92,Focus,2016
2016-11-04,Loving,9000000.0,7710234.0,12898064.0,7800000.0,5200000,6.7,Nov,3898064.0,0.43311822222222224,tt5479616,Loving,105.0,"drama, romance",5.3,2530.0,Loving,6.0,,92,Focus,2016
2013-03-22,The Sapphires,9000000.0,2450867.0,20395040.0,2500000.0,18000000,6.7,Mar,11395040.0,1.2661155555555557,tt1673697,The Sapphires,103.0,"biography, comedy, drama",7.0,12143.0,The Sapphires,6.85,,3,Wein.,2013
2018-12-25,Destroyer,9000000.0,1533324.0,3681096.0,1500000.0,4000000,5.9,Dec,-5318904.0,-0.5909893333333334,tt7137380,Destroyer,121.0,"action, crime, drama",6.2,13683.0,Destroyer,6.050000000000001,,5,Annapurna,2018
2015-05-08,Skin Trade,9000000.0,1242.0,1242.0,1200.0,,5.6,May,-8998758.0,-0.999862,tt1576702,Skin Trade,78.0,documentary,8.8,31.0,Skin Trade,7.2,,19,Magn.,2015
2015-05-08,Skin Trade,9000000.0,1242.0,1242.0,1200.0,,5.6,May,-8998758.0,-0.999862,tt1641841,Skin Trade,96.0,"action, crime, thriller",5.7,6942.0,Skin Trade,5.65,,19,Magn.,2015
2012-05-18,Polisse,8900000.0,176988.0,22744132.0,211000.0,20200000,7.8,May,13844132.0,1.5555204494382022,tt1661420,Polisse,127.0,"crime, drama",7.3,12506.0,Polisse,7.55,,24,IFC,2012
2016-11-18,Manchester by the Sea,8500000.0,47695371.0,77733867.0,47700000.0,31300000,7.5,Nov,69233867.0,8.145160823529412,tt4034228,Manchester by the Sea,137.0,drama,7.8,214557.0,Manchester by the Sea,7.65,,30,RAtt.,2016
2014-10-31,Nightcrawler,8500000.0,32381218.0,50334418.0,32400000.0,6300000,7.7,Oct,41834418.0,4.921696235294117,tt2872718,Nightcrawler,117.0,"crime, drama, thriller",7.9,404476.0,Nightcrawler,7.800000000000001,,34,ORF,2014
2013-09-27,Baggage Claim,8500000.0,21569509.0,22885836.0,21600000.0,887000,5.4,Sep,14385836.0,1.692451294117647,tt1171222,Baggage Claim,96.0,comedy,5.1,8296.0,Baggage Claim,5.25,,38,FoxS,2013
2016-10-07,Middle School: The Worst Years of My Life,8500000.0,20007149.0,23311293.0,20000000.0,3300000,7.0,Oct,14811293.0,1.7425050588235294,tt4981636,Middle School: The Worst Years of My Life,92.0,"comedy, family",6.1,6413.0,Middle School: The Worst Years of My Life,6.55,,39,LGF,2016
2014-06-13,The Rover,8500000.0,1109199.0,3180252.0,1100000.0,2100000,6.2,Jun,-5319748.0,-0.625852705882353,tt2345737,The Rover,103.0,"action, crime, drama",6.4,40576.0,The Rover,6.300000000000001,,47,A24,2014
2010-09-17,Easy A,8000000.0,58401464.0,76200721.0,58400000.0,16600000,6.8,Sep,68200721.0,8.525090125,tt1282140,Easy A,92.0,"comedy, drama, romance",7.1,330125.0,Easy A,6.949999999999999,,67,SGem,2010
2011-09-30,50/50,8000000.0,35016118.0,41334735.0,35000000.0,4200000,7.1,Sep,33334735.0,4.166841875,tt1306980,50/50,100.0,"comedy, drama, romance",7.7,300475.0,50/50,7.4,,73,Sum.,2011
2011-09-30,50/50,8000000.0,35016118.0,41334735.0,35000000.0,4200000,7.1,Sep,33334735.0,4.166841875,tt1734060,50/50,77.0,documentary,7.5,11.0,50/50,7.3,,73,Sum.,2011
2015-09-02,A Walk in the Woods,8000000.0,29499394.0,37119358.0,29500000.0,8000000,5.9,Sep,29119358.0,3.63991975,tt1178665,A Walk in the Woods,104.0,"adventure, biography, comedy",6.3,22033.0,A Walk in the Woods,6.1,,75,BG,2015
2014-01-31,That Awkward Moment,8000000.0,26068955.0,53068955.0,26100000.0,14400000,6.1,Jan,45068955.0,5.633619375,tt1800246,That Awkward Moment,94.0,"comedy, romance",6.2,92148.0,That Awkward Moment,6.15,,78,Focus,2014
2013-09-18,Enough Said,8000000.0,17550872.0,25621449.0,17600000.0,7700000,6.7,Sep,17621449.0,2.202681125,tt2390361,Enough Said,93.0,"comedy, drama, romance",7.0,55698.0,Enough Said,6.85,,88,FoxS,2013
2014-06-27,Begin Again,8000000.0,16170632.0,68838736.0,16200000.0,47300000,7.2,Jun,60838736.0,7.604842,tt1945037,Begin Again,68.0,"drama, family",7.0,57.0,Begin Again,7.1,,91,Wein.,2014
2014-06-27,Begin Again,8000000.0,16170632.0,68838736.0,16200000.0,47300000,7.2,Jun,60838736.0,7.604842,tt1980929,Begin Again,104.0,"comedy, drama, music",7.4,129884.0,Begin Again,7.300000000000001,,91,Wein.,2014
2011-04-29,Prom,8000000.0,10130219.0,10763183.0,10100000.0,,6.0,Apr,2763183.0,0.345397875,tt1604171,Prom,104.0,"comedy, drama, family",5.4,14279.0,Prom,5.7,,97,BV,2011
2015-06-12,Me and Earl and the Dying Girl,8000000.0,6758416.0,9266180.0,6800000.0,2300000,7.6,Jun,1266180.0,0.1582725,tt2582496,Me and Earl and the Dying Girl,105.0,"comedy, drama, romance",7.8,112627.0,Me and Earl and the Dying Girl,7.699999999999999,,100,FoxS,2015
2010-10-08,It's Kind of a Funny Story,8000000.0,6363628.0,6632950.0,6400000.0,128000,7.0,Oct,-1367050.0,-0.17088125,tt0804497,It's Kind of a Funny Story,101.0,"comedy, drama, romance",7.1,125583.0,It's Kind of a Funny Story,7.05,,1,Focus,2010
2016-09-02,Morgan,8000000.0,3915251.0,7298786.0,3900000.0,4900000,6.7,Sep,-701214.0,-0.08765175,tt1943765,Morgan,89.0,"drama, romance",6.8,1232.0,Morgan,6.75,,5,Fox,2016
2016-09-02,Morgan,8000000.0,3915251.0,7298786.0,3900000.0,4900000,6.7,Sep,-701214.0,-0.08765175,tt4520364,Morgan,92.0,"action, horror, sci-fi",5.8,35487.0,Morgan,6.25,,5,Fox,2016
2015-12-30,Anomalisa,8000000.0,3759286.0,5706168.0,3800000.0,1900000,7.1,Dec,-2293832.0,-0.286729,tt2401878,Anomalisa,90.0,"animation, comedy, drama",7.3,58010.0,Anomalisa,7.199999999999999,,6,Par.,2015
2010-12-29,Another Year,8000000.0,3205706.0,20005613.0,3200000.0,16500000,7.0,Dec,12005613.0,1.500701625,tt1431181,Another Year,129.0,"comedy, drama",7.3,26273.0,Another Year,7.15,,8,SPC,2010
2010-12-29,Another Year,8000000.0,3205706.0,20005613.0,3200000.0,16500000,7.0,Dec,12005613.0,1.500701625,tt3508808,Another Year,107.0,"drama, romance",6.6,294.0,Another Year,6.8,,8,SPC,2010
2010-12-29,Another Year,8000000.0,3205706.0,20005613.0,3200000.0,16500000,7.0,Dec,12005613.0,1.500701625,tt5886728,Another Year,181.0,documentary,7.2,40.0,Another Year,7.1,,8,SPC,2010
2018-04-06,Lean on Pete,8000000.0,1163056.0,2455027.0,1200000.0,,6.9,Apr,-5544973.0,-0.693121625,tt5340300,Lean on Pete,121.0,"adventure, drama",7.2,8607.0,Lean on Pete,7.050000000000001,,13,A24,2018
2010-11-19,Made in Dagenham,8000000.0,1095369.0,15644196.0,1100000.0,11300000,6.6,Nov,7644196.0,0.9555245,tt1371155,Made in Dagenham,113.0,"biography, comedy, drama",7.2,13121.0,Made in Dagenham,6.9,,14,SPC,2010
2010-10-29,Wild Target,8000000.0,109338.0,5314194.0,109000.0,3300000,6.4,Oct,-2685806.0,-0.33572575,tt1235189,Wild Target,98.0,"action, comedy, crime",6.8,33915.0,Wild Target,6.6,,28,Free,2010
2016-11-18,A Street Cat Named Bob,8000000.0,82703.0,17382693.0,82700.0,,7.5,Nov,9382693.0,1.172836625,tt3606888,A Street Cat Named Bob,103.0,"biography, comedy, drama",7.4,23204.0,A Street Cat Named Bob,7.45,,31,Cleopatra,2016
2011-12-21,Albert Nobbs,7500000.0,3014696.0,8539003.0,3000000.0,2600000,6.3,Dec,1039003.0,0.13853373333333333,tt1602098,Albert Nobbs,113.0,"drama, romance",6.7,22213.0,Albert Nobbs,6.5,,67,RAtt.,2012
2016-06-24,The Neon Demon,7500000.0,1333124.0,3559803.0,1300000.0,,6.6,Jun,-3940197.0,-0.5253596,tt1974419,The Neon Demon,117.0,"horror, thriller",6.2,72359.0,The Neon Demon,6.4,,68,BG,2016
2017-01-13,The Bye Bye Man,7400000.0,22395806.0,31187727.0,22400000.0,4300000,5.1,Jan,23787727.0,3.214557702702703,tt4030600,The Bye Bye Man,96.0,"drama, fantasy, horror",4.3,17743.0,The Bye Bye Man,4.699999999999999,,77,STX,2017
2012-06-29,Magic Mike,7000000.0,113721571.0,170549753.0,113700000.0,53500000,6.1,Jun,163549753.0,23.364250428571427,tt1915581,Magic Mike,110.0,"comedy, drama",6.1,123955.0,Magic Mike,6.1,,88,WB,2012
2011-05-06,Jumping the Broom,7000000.0,37295394.0,38158601.0,37300000.0,415000,6.0,May,31158601.0,4.4512287142857145,tt1640484,Jumping the Broom,112.0,"comedy, drama",5.7,9089.0,Jumping the Broom,5.85,,93,TriS,2011
2017-04-07,Gifted,7000000.0,24801212.0,36964656.0,24800000.0,18200000,7.9,Apr,29964656.0,4.280665142857143,tt3727750,Gifted,,documentary,7.0,7.0,Gifted,7.45,,4,FoxS,2017
2017-04-07,Gifted,7000000.0,24801212.0,36964656.0,24800000.0,18200000,7.9,Apr,29964656.0,4.280665142857143,tt4023894,Gifted,103.0,"crime, drama, thriller",5.6,107.0,Gifted,6.75,,4,FoxS,2017
2017-04-07,Gifted,7000000.0,24801212.0,36964656.0,24800000.0,18200000,7.9,Apr,29964656.0,4.280665142857143,tt4481414,Gifted,101.0,drama,7.6,82426.0,Gifted,7.75,,4,FoxS,2017
2015-06-19,Dope,7000000.0,17506470.0,18190831.0,17500000.0,480000,7.2,Jun,11190831.0,1.598690142857143,tt3850214,Dope,103.0,"comedy, crime, drama",7.2,76557.0,Dope,7.2,,11,ORF,2015
2014-01-17,Devil's Due,7000000.0,15821461.0,36146087.0,15800000.0,21100000,4.5,Jan,29146087.0,4.163726714285715,tt2752758,Devil's Due,89.0,"horror, mystery, thriller",4.1,15502.0,Devil's Due,4.3,,14,Fox,2014
2010-06-18,Cyrus,7000000.0,7468936.0,10062896.0,7500000.0,2500000,6.0,Jun,3062896.0,0.4375565714285714,tt1327709,Cyrus,87.0,"crime, horror, mystery",4.7,944.0,Cyrus,5.35,,27,FoxS,2010
2010-06-18,Cyrus,7000000.0,7468936.0,10062896.0,7500000.0,2500000,6.0,Jun,3062896.0,0.4375565714285714,tt1336617,Cyrus,91.0,"comedy, drama, romance",6.3,32457.0,Cyrus,6.15,,27,FoxS,2010
2010-12-22,Somewhere,7000000.0,1785645.0,17023121.0,1800000.0,12200000,6.1,Dec,10023121.0,1.4318744285714287,tt1421051,Somewhere,97.0,"comedy, drama",6.3,40250.0,Somewhere,6.199999999999999,,42,Focus,2010
2012-01-13,We Need to Talk About Kevin,7000000.0,1738692.0,10765283.0,1700000.0,4300000,7.6,Jan,3765283.0,0.5378975714285714,tt1242460,We Need to Talk About Kevin,112.0,"drama, mystery, thriller",7.5,123619.0,We Need to Talk About Kevin,7.55,,43,Osci.,2011
2013-11-15,The Christmas Candle,7000000.0,1632000.0,1933829.0,2300000.0,,6.0,Nov,-5066171.0,-0.7237387142857142,tt2739338,The Christmas Candle,100.0,"drama, family",6.2,1538.0,The Christmas Candle,6.1,,45,ELS,2013
2015-10-02,Freeheld,7000000.0,546201.0,1732228.0,573000.0,,7.3,Oct,-5267772.0,-0.7525388571428572,tt1658801,Freeheld,103.0,"biography, drama, romance",6.5,10534.0,Freeheld,6.9,,51,LGF,2015
2014-04-02,Dom Hemingway,7000000.0,523511.0,1857458.0,524000.0,,5.8,Apr,-5142542.0,-0.7346488571428571,tt2402105,Dom Hemingway,93.0,"comedy, crime, drama",6.2,24557.0,Dom Hemingway,6.0,,52,FoxS,2014
2010-07-30,The Extra Man,7000000.0,453377.0,492108.0,453000.0,4500,5.9,Jul,-6507892.0,-0.9296988571428572,tt1361313,The Extra Man,108.0,comedy,5.9,4580.0,The Extra Man,5.9,,53,Magn.,2010
2011-05-13,Hesher,7000000.0,382946.0,382946.0,383000.0,,7.0,May,-6617054.0,-0.9452934285714286,tt1403177,Hesher,106.0,"comedy, crime, drama",7.0,48483.0,Hesher,7.0,,54,WHE,2011
2014-10-03,Annabelle,6500000.0,84273813.0,256862920.0,84300000.0,172800000,5.6,Oct,250362920.0,38.517372307692305,tt3322940,Annabelle,99.0,"horror, mystery, thriller",5.4,122039.0,Annabelle,5.5,,84,WB (NL),2014
2011-12-02,Shame,6500000.0,4002293.0,20412841.0,3900000.0,13800000,7.0,Dec,13912841.0,2.1404370769230767,tt1723811,Shame,101.0,drama,7.2,171353.0,Shame,7.1,,97,FoxS,2011
2011-12-02,Shame,6500000.0,4002293.0,20412841.0,3900000.0,13800000,7.0,Dec,13912841.0,2.1404370769230767,tt3009444,Shame,90.0,drama,6.4,38.0,Shame,6.7,,97,FoxS,2011
2013-05-31,The East,6500000.0,2274649.0,3027956.0,2300000.0,99700,6.6,May,-3472044.0,-0.5341606153846153,tt1869716,The East,116.0,"adventure, drama, thriller",6.8,46804.0,The East,6.699999999999999,,99,FoxS,2013
2018-11-30,The Possession of Hannah Grace,6000000.0,14836174.0,42785387.0,14800000.0,28200000,5.1,Nov,36785387.0,6.130897833333333,tt5734576,The Possession of Hannah Grace,86.0,"horror, mystery, thriller",5.2,11629.0,The Possession of Hannah Grace,5.15,,37,SGem,2018
2012-09-07,The Words,6000000.0,11494838.0,16369708.0,11500000.0,1700000,6.6,Sep,10369708.0,1.7282846666666667,tt1840417,The Words,102.0,"drama, mystery, romance",7.1,70308.0,The Words,6.85,,46,CBS,2012
2016-01-15,The Lady in the Van,6000000.0,10021175.0,42320503.0,10000000.0,31400000,6.3,Jan,36320503.0,6.053417166666667,tt3722070,The Lady in the Van,104.0,"biography, comedy, drama",6.7,23105.0,The Lady in the Van,6.5,,47,SPC,2015
2012-04-27,Bernie,6000000.0,9204489.0,10106975.0,9200000.0,,6.6,Apr,4106975.0,0.6844958333333333,tt1704573,Bernie,99.0,"biography, comedy, crime",6.8,53765.0,Bernie,6.699999999999999,,48,MNE,2012
2012-04-27,Bernie,6000000.0,9204489.0,10106975.0,9200000.0,,6.6,Apr,4106975.0,0.6844958333333333,tt5936840,Bernie,155.0,family,,,Bernie,6.6,,48,MNE,2012
2011-07-29,The Guard,6000000.0,5359774.0,21197454.0,5400000.0,14200000,6.9,Jul,15197454.0,2.532909,tt1540133,The Guard,96.0,"comedy, crime, thriller",7.3,75183.0,The Guard,7.1,,54,SPC,2011
2014-07-18,Wish I Was Here,6000000.0,3591299.0,6591365.0,3600000.0,1900000,6.6,Jul,591365.0,0.09856083333333333,tt2870708,Wish I Was Here,106.0,"comedy, drama",6.7,34907.0,Wish I Was Here,6.65,,61,Focus,2014
2014-03-14,Veronica Mars,6000000.0,3322127.0,3485383.0,3300000.0,195000,6.7,Mar,-2514617.0,-0.4191028333333333,tt2771372,Veronica Mars,107.0,"crime, drama, mystery",6.8,46751.0,Veronica Mars,6.75,,63,WB,2014
2011-07-15,Snow Flower and the Secret Fan,6000000.0,1348205.0,11348205.0,1300000.0,10000000,5.9,Jul,5348205.0,0.8913675,tt1541995,Snow Flower and the Secret Fan,104.0,"drama, history",6.1,3429.0,Snow Flower and the Secret Fan,6.0,,70,FoxS,2011
2018-09-14,Mandy,6000000.0,1214525.0,1427656.0,1200000.0,,3.5,Sep,-4572344.0,-0.7620573333333334,tt4995858,Mandy,113.0,"drama, thriller",4.1,39.0,Mandy,3.8,,71,RLJ,2018
2018-09-14,Mandy,6000000.0,1214525.0,1427656.0,1200000.0,,3.5,Sep,-4572344.0,-0.7620573333333334,tt6998518,Mandy,121.0,"action, fantasy, horror",6.6,44378.0,Mandy,5.05,,71,RLJ,2018
2015-01-23,Song One,6000000.0,32251.0,437089.0,32299.0,,5.6,Jan,-5562911.0,-0.9271518333333333,tt2182972,Song One,86.0,"drama, music",5.8,8559.0,Song One,5.699999999999999,,87,TFA,2015
2012-12-07,Khiladi 786,5600000.0,385422.0,14683763.0,379000.0,,4.7,Dec,9083763.0,1.6221005357142857,tt2166214,Khiladi 786,141.0,"action, comedy",4.4,5648.0,Khiladi 786,4.550000000000001,,12,Eros,2012
2013-09-27,Don Jon,5500000.0,24477704.0,41268579.0,24500000.0,6000000,5.9,Sep,35768579.0,6.503378,tt2229499,Don Jon,90.0,"comedy, drama, romance",6.6,216350.0,Don Jon,6.25,,18,Rela.,2013
2018-09-28,Hell Fest,5500000.0,11107431.0,18119231.0,11100000.0,7100000,5.5,Sep,12619231.0,2.2944056363636363,tt1999890,Hell Fest,89.0,horror,5.5,8662.0,Hell Fest,5.5,,20,LGF,2018
2011-10-21,Le Havre,5500000.0,611709.0,13480196.0,612000.0,9900000,6.9,Oct,7980196.0,1.4509447272727272,tt1508675,Le Havre,93.0,"comedy, drama",7.2,18490.0,Le Havre,7.050000000000001,,29,Jan.,2011
2011-04-22,Dum Maaro Dum,5200000.0,564489.0,11633427.0,564000.0,,5.4,Apr,6433427.0,1.2371975,tt1618430,Dum Maaro Dum,128.0,"action, crime, drama",6.2,3616.0,दम मारो दम,5.800000000000001,,46,FoxS,2011
2017-02-24,Get Out,5000000.0,176040665.0,255367951.0,176000000.0,79400000,5.5,Feb,250367951.0,50.0735902,tt5052448,Get Out,104.0,"horror, mystery, thriller",7.7,400474.0,Get Out,6.6,,49,Uni.,2017
2017-01-20,Split,5000000.0,138141585.0,278964806.0,138300000.0,140200000,5.3,Jan,273964806.0,54.7929612,tt2660118,Split,90.0,"comedy, romance, sport",2.9,557.0,Split,4.1,,50,Uni.,2017
2017-01-20,Split,5000000.0,138141585.0,278964806.0,138300000.0,140200000,5.3,Jan,273964806.0,54.7929612,tt3315656,Split,127.0,"drama, fantasy",3.6,380.0,Split,4.45,,50,Uni.,2017
2017-01-20,Split,5000000.0,138141585.0,278964806.0,138300000.0,140200000,5.3,Jan,273964806.0,54.7929612,tt3604256,Split,,crime,6.8,5.0,Split,6.05,,50,Uni.,2017
2017-01-20,Split,5000000.0,138141585.0,278964806.0,138300000.0,140200000,5.3,Jan,273964806.0,54.7929612,tt4972582,Split,117.0,"horror, thriller",7.3,358543.0,Split,6.3,,50,Uni.,2017
2017-01-20,Split,5000000.0,138141585.0,278964806.0,138300000.0,140200000,5.3,Jan,273964806.0,54.7929612,tt5495666,Split,80.0,drama,7.0,21.0,Split,6.15,,50,Uni.,2017
2017-01-20,Split,5000000.0,138141585.0,278964806.0,138300000.0,140200000,5.3,Jan,273964806.0,54.7929612,tt6147768,Split,123.0,"action, drama, sport",5.4,189.0,Split,5.35,,50,Uni.,2017
2011-10-21,Paranormal Activity 3,5000000.0,104028807.0,207039844.0,104000000.0,103000000,5.9,Oct,202039844.0,40.4079688,tt1778304,Paranormal Activity 3,83.0,"horror, mystery, thriller",5.8,85689.0,Paranormal Activity 3,5.85,,51,Par.,2011
2016-03-11,10 Cloverfield Lane,5000000.0,72082999.0,108286422.0,72100000.0,38100000,6.9,Mar,103286422.0,20.6572844,tt1179933,10 Cloverfield Lane,103.0,"drama, horror, mystery",7.2,260383.0,10 Cloverfield Lane,7.050000000000001,,54,Par.,2016
2016-07-22,Lights Out,5000000.0,67268835.0,148806510.0,67300000.0,81600000,6.3,Jul,143806510.0,28.761302,tt1085448,Lights Out,,drama,6.6,10.0,Lights Out,6.449999999999999,,55,WB (NL),2016
2016-07-22,Lights Out,5000000.0,67268835.0,148806510.0,67300000.0,81600000,6.3,Jul,143806510.0,28.761302,tt1646127,Lights Out,87.0,"drama, mystery, thriller",6.4,971.0,Lights Out,6.35,,55,WB (NL),2016
2016-07-22,Lights Out,5000000.0,67268835.0,148806510.0,67300000.0,81600000,6.3,Jul,143806510.0,28.761302,tt2611518,Lights Out,,drama,8.6,22.0,Lights Out,7.449999999999999,,55,WB (NL),2016
2016-07-22,Lights Out,5000000.0,67268835.0,148806510.0,67300000.0,81600000,6.3,Jul,143806510.0,28.761302,tt4786282,Lights Out,81.0,"drama, horror, mystery",6.3,100650.0,Lights Out,6.3,,55,WB (NL),2016
2016-07-22,Lights Out,5000000.0,67268835.0,148806510.0,67300000.0,81600000,6.3,Jul,143806510.0,28.761302,tt5328340,Lights Out,90.0,documentary,,,Lights Out,6.3,,55,WB (NL),2016
